"","ZCTA","zip_code","dense"
"14579","43326",43326,67.5341382853139
"14580","43330",43330,491.84723717403
"14581","43331",43331,130.10785349002
"14582","43332",43332,28.8015512169631
"14583","43333",43333,33.3137652801225
"14584","43334",43334,95.971824534597
"14585","43336",43336,67.575089640403
"14586","43337",43337,16.9461883703877
"14587","43338",43338,109.350389239469
"14588","43338",43350,109.350389239469
"14589","43340",43340,44.9971031731869
"14590","43341",43341,44.9629591740574
"14591","43342",43342,83.517290484085
"14592","43343",43343,40.1340269156041
"14593","43344",43344,61.7405329827562
"14594","43345",43345,21.8971662642926
"14595","43347",43347,35.3887819477157
"14596","43348",43348,804.894135094777
"14597","43351",43351,68.625922325004
"14598","43356",43356,43.5130852733224
"14599","43357",43357,69.243326450404
"14600","43358",43358,43.1047221920735
"14601","43359",43359,28.4730392376519
"14602","43360",43360,60.2937867867474
"14603","43402",43402,285.012986127339
"14604","43402",43414,285.012986127339
"14605","43403",43403,13743.8568395891
"14606","43406",43406,79.1869692967379
"14607","43407",43407,29.975723518079
"14608","43408",43408,555.102667820076
"14609","43410",43410,201.661850953941
"14610","43412",43412,148.664567959105
"14611","43413",43413,32.8937274042841
"14612","43416",43416,100.734490452115
"14613","43420",43420,215.671522267896
"14614","43430",43430,192.899226239446
"14615","43431",43431,92.7536417199106
"14616","43432",43432,58.5241697161439
"14617","43433",43433,0
"14618","43434",43434,4534.93243265126
"14619","43435",43435,40.2477693793951
"14620","43437",43437,575.569062606149
"14621","43438",43438,45.5378115499546
"14622","43439",43439,1462.82508226138
"14623","43440",43440,260.098980529722
"14624","43442",43442,44.8633856947418
"14625","43443",43443,124.352769752059
"14626","43445",43445,39.5315574858124
"14627","43446",43446,30.1970965836994
"14628","43447",43447,182.453247198884
"14629","43449",43449,96.0651634917014
"14630","43450",43450,88.3797586777501
"14631","43451",43451,40.4425304190896
"14632","43452",43452,304.063956896824
"14633","43456",43456,295.949223168497
"14634","43456",43436,295.949223168497
"14635","43457",43457,62.8111350402577
"14636","43458",43458,275.723171221529
"14637","43460",43460,2368.86973521547
"14638","43462",43462,40.4238980799178
"14639","43463",43463,1602.0586203914
"14640","43464",43464,56.4562237969613
"14641","43465",43465,460.281524653093
"14642","43466",43466,95.7930977270491
"14643","43467",43467,425.383445053036
"14644","43468",43468,330.987791633463
"14645","43469",43469,130.421168501376
"14646","43501",43501,28.7823031338225
"14647","43502",43502,95.0307540002466
"14648","43504",43504,71.8439833257374
"14649","43505",43505,1626.82173531448
"14650","43506",43506,142.010121127057
"14651","43511",43511,20.8794599150536
"14652","43512",43512,128.140026980016
"14653","43512",43530,128.140026980016
"14654","43515",43515,99.4634768671182
"14655","43516",43516,41.5661930430921
"14656","43517",43517,53.8085090216516
"14657","43517",43520,53.8085090216516
"14658","43518",43518,43.849363232608
"14659","43519",43519,263.709298043643
"14660","43521",43521,40.7608073278086
"14661","43522",43522,116.127907900441
"14662","43523",43523,14.0433303036798
"14663","43524",43524,31.8671423156744
"14664","43525",43525,1553.27394808467
"14665","43526",43526,82.40192357385
"14666","43527",43527,41.3655521254534
"14667","43528",43528,893.191768906463
"14668","43529",43529,459.944705655203
"14669","43531",43531,1270.18626336742
"14670","43532",43532,77.4733954148501
"14671","43533",43533,65.7090079965594
"14672","43534",43534,41.6973880517477
"14673","43535",43535,35.721212702022
"14674","43536",43536,14.9748676021549
"14675","43537",43537,1594.68834384551
"14676","43540",43540,82.3389048629352
"14677","43541",43541,603.044344088669
"14678","43542",43542,300.924465024873
"14679","43543",43543,88.2170515648943
"14680","43545",43510,106.570213677648
"14681","43545",43545,106.570213677648
"14682","43545",43550,106.570213677648
"14683","43547",43547,1422.05092603068
"14684","43548",43548,35.3738605747482
"14685","43549",43549,46.7081704561248
"14686","43551",43441,561.155233346862
"14687","43551",43551,561.155233346862
"14688","43551",43552,561.155233346862
"14689","43553",43553,1425.82578454409
"14690","43554",43554,59.1742084828702
"14691","43555",43555,341.395548170379
"14692","43556",43556,54.5918476205587
"14693","43557",43557,76.986579285063
"14694","43558",43558,155.511079277697
"14695","43560",43560,1554.53875919231
"14696","43565",43565,1907.53601755593
"14697","43566",43566,454.322788335216
"14698","43567",43567,112.717665510931
"14699","43569",43569,79.61859624414
"14700","43570",43570,62.8960004297691
"14701","43571",43571,326.638051865039
"14702","43604",43604,3445.95644813801
"14703","43604",43660,3445.95644813801
"14704","43605",43605,3406.39255545147
"14705","43606",43606,3818.25876842047
"14706","43607",43607,2756.40180037578
"14707","43608",43608,4266.65625706208
"14708","43609",43609,4251.93078167009
"14709","43610",43610,3267.43526402219
"14710","43611",43666,2579.80645308427
"14711","43611",43661,2579.80645308427
"14712","43611",43611,2579.80645308427
"14713","43611",43656,2579.80645308427
"14714","43612",43612,2449.98635986344
"14715","43612",43601,2449.98635986344
"14716","43613",43613,4995.1042072214
"14717","43614",43614,3272.74050249908
"14718","43615",43699,2475.79476529356
"14719","43615",43615,2475.79476529356
"14720","43616",43603,531.112787597756
"14721","43616",43654,531.112787597756
"14722","43616",43659,531.112787597756
"14723","43616",43616,531.112787597756
"14724","43616",43681,531.112787597756
"14725","43616",43652,531.112787597756
"14726","43616",43635,531.112787597756
"14727","43616",43667,531.112787597756
"14728","43616",43682,531.112787597756
"14729","43616",43657,531.112787597756
"14730","43616",43697,531.112787597756
"14731","43617",43617,1639.61452483092
"14732","43619",43619,614.268698051128
"14733","43620",43620,4694.35424993626
"14734","43623",43623,3043.87289223643
"14735","43701",43701,308.431791310185
"14736","43701",43791,308.431791310185
"14737","43701",43702,308.431791310185
"14738","43711",43711,0
"14739","43713",43713,71.6155610110328
"14740","43716",43716,30.2561703067032
"14741","43717",43717,582.631950461874
"14742","43718",43718,48.8804411416432
"14743","43719",43719,73.7757712583041
"14744","43720",43720,22.9442060588538
"14745","43721",43721,887.049675600109
"14746","43722",43722,1345.36547120255
"14747","43723",43723,286.036133110765
"14748","43724",43724,57.9379207657731
"14749","43725",43725,158.88250374973
"14750","43727",43727,16.4459276326618
"14751","43728",43728,32.1040394458116
"14752","43730",43730,60.9756976678171
"14753","43731",43731,95.5257693470857
"14754","43732",43732,23.3972929967176
"14755","43733",43733,74.653500790847
"14756","43734",43734,516.161579181356
"14757","43735",43735,717.829525894539
"14758","43736",43736,559.595494401792
"14759","43738",43738,2082.25316450425
"14760","43739",43739,78.7693516913219
"14761","43740",43740,1854.92019901439
"14762","43746",43746,62.8044437707385
"14763","43747",43747,40.0568048051874
"14764","43747",43757,40.0568048051874
"14765","43748",43748,80.268746025426
"14766","43749",43749,20.537988293871
"14767","43750",43750,140.535218348379
"14768","43754",43754,22.3268520209444
"14769","43755",43755,40.582402428504
"14770","43756",43756,41.5102289894205
"14771","43758",43758,34.0516833993772
"14772","43759",43759,364.260937147584
"14773","43760",43760,44.8772071669945
"14774","43761",43761,75.1546593008683
"14775","43762",43762,68.1999286424347
"14776","43764",43764,131.09526997018
"14777","43766",43766,32.2220793973281
"14778","43767",43767,42.9846242227059
"14779","43768",43768,397.474699583704
"14780","43771",43771,96.7258670861403
"14781","43772",43772,47.8585595870117
"14782","43773",43773,26.6956764149144
"14783","43777",43777,83.8432052620362
"14784","43778",43778,38.9806782552361
"14785","43779",43779,21.4708370817951
"14786","43780",43780,56.2814589826937
"14787","43782",43782,30.2295786425006
"14788","43783",43783,88.1055037065389
"14789","43786",43786,322.564362112291
"14790","43787",43787,35.5448375625698
"14791","43788",43788,15.2579335629095
"14792","43793",43793,46.2558973102274
"14793","43793",43752,46.2558973102274
"14794","43802",43802,33.7042954085249
"14795","43804",43804,114.157951025375
"14796","43805",43805,286.689598546396
"14797","43811",43811,23.1600112005707
"14798","43812",43812,119.227196732171
"14799","43812",43828,119.227196732171
"14800","43821",43821,52.7766362481925
"14801","43822",43822,51.0560390268038
"14802","43824",43824,52.7960831183149
"14803","43830",43830,129.982920491719
"14804","43832",43803,70.1552686294051
"14805","43832",43832,70.1552686294051
"14806","43836",43836,696.501582353265
"14807","43837",43837,36.951646681357
"14808","43840",43840,48.5865491075185
"14809","43842",43842,786.740776252438
"14810","43843",43843,12.9709356086687
"14811","43844",43844,30.6701505416884
"14812","43845",43845,168.564563255448
"14813","43901",43901,70.0204380999176
"14814","43902",43902,7.00163673138274
"14815","43903",43903,60.3531599724332
"14816","43905",43905,319.525405271474
"14817","43906",43906,245.177636215001
"14818","43907",43907,29.8918894025807
"14819","43908",43908,34.8189424798709
"14820","43910",43910,58.6805212545008
"14821","43912",43909,327.039213834634
"14822","43912",43912,327.039213834634
"14823","43912",43916,327.039213834634
"14824","43913",43913,439.191919894626
"14825","43914",43914,0
"14826","43915",43915,23.4727061611973
"14827","43917",43917,81.916734653278
"14828","43917",43941,81.916734653278
"14829","43920",43920,504.42688808725
"14830","43925",43925,311.264430008872
"14831","43926",43926,892.669977061863
"14832","43928",43928,98.416096165521
"14833","43930",43930,33.460138131443
"14834","43931",43931,335.802649723005
"14835","43932",43932,51.6862600149472
"14836","43933",43933,43.4620904965056
"14837","43934",43934,473.309576032474
"14838","43935",43935,410.03276895937
"14839","43938",43938,166.822603806207
"14840","43939",43939,341.813328994973
"14841","43940",43940,770.865058215977
"14842","43942",43942,99.916267882893
"14843","43943",43943,72.9140462719754
"14844","43944",43944,82.8053401039606
"14845","43945",43945,38.7963875921777
"14846","43946",43946,26.1935006030921
"14847","43947",43947,284.141300754462
"14848","43948",43948,1061.67083907883
"14849","43950",43937,200.923148781109
"14850","43950",43981,200.923148781109
"14851","43950",43950,200.923148781109
"14852","43951",43951,33.2466448365045
"14853","43952",43952,691.821994945556
"14854","43953",43953,640.801416465567
"14855","43961",43961,1110.15142864176
"14856","43962",43962,117.92614621047
"14857","43963",43963,2702.1071390844
"14858","43964",43964,191.619335947716
"14859","43967",43967,430.308672915346
"14860","43968",43968,189.840481891937
"14861","43971",43971,800.703900171276
"14862","43972",43972,789.595585821149
"14863","43973",43973,27.0507162229462
"14864","43974",43974,1445.20296253402
"14865","43976",43976,65.7885335360107
"14866","43977",43977,48.876921587526
"14867","43983",43983,35.7687118495338
"14868","43985",43985,361.724105034193
"14869","43986",43986,40.6156530055806
"14870","43986",43984,40.6156530055806
"14871","43988",43988,43.0430330338696
"14872","44001",44001,635.96017420591
"14873","44003",44003,71.9683460540755
"14874","44004",44068,419.567148642885
"14875","44004",44005,419.567148642885
"14876","44004",44004,419.567148642885
"14877","44010",44010,77.7403520065962
"14878","44011",44011,1206.59468634
"14879","44012",44012,2287.25386565979
"14880","44017",44017,2991.37127076428
"14881","44021",44021,142.0902219017
"14882","44022",44022,549.160675400456
"14883","44023",44023,366.282341976302
"14884","44024",44024,270.76735434951
"14885","44024",44033,270.76735434951
"14886","44026",44026,371.35999467349
"14887","44028",44028,276.847416628189
"14888","44030",44030,278.006024953902
"14889","44032",44032,54.4958828559325
"14890","44035",44035,1303.97691093453
"14891","44035",44036,1303.97691093453
"14892","44039",44039,1504.02684496673
"14893","44040",44040,308.774918424451
"14894","44041",44041,214.949198309278
"14895","44044",44044,266.448191708114
"14896","44045",44045,601.774829741784
"14897","44046",44046,111.715012539982
"14898","44047",44047,78.3235785341394
"14899","44048",44048,83.1688222449386
"14900","44049",44049,659.986589445538
"14901","44050",44050,282.057568634472
"14902","44052",44052,2955.1571214254
"14903","44053",44053,1962.31829243133
"14904","44054",44054,1017.0330226771
"14905","44055",44055,3154.18597841438
"14906","44056",44056,1244.07555105549
"14907","44057",44057,389.11199865675
"14908","44057",44088,389.11199865675
"14909","44060",44060,1509.13185835316
"14910","44060",44061,1509.13185835316
"14911","44062",44062,218.728075244558
"14912","44064",44064,56.0778484707791
"14913","44065",44065,182.296299581937
"14914","44067",44067,1158.14014605321
"14915","44070",44070,2744.15194807691
"14916","44072",44073,272.467872306825
"14917","44072",44072,272.467872306825
"14918","44074",44074,229.469108738697
"14919","44076",44076,71.5540888586592
"14920","44077",44077,957.200801120368
"14921","44080",44080,307.797054824823
"14922","44081",44081,336.717492565671
"14923","44082",44082,41.6788956325627
"14924","44084",44084,93.2779111400363
"14925","44085",44085,67.9879824143137
"14926","44086",44086,90.1799109677585
"14927","44087",44087,1220.21038302655
"14928","44089",44089,459.18529005235
"14929","44090",44090,102.552454461752
"14930","44092",44092,2370.02405284331
"14931","44093",44093,33.2880187029971
"14932","44094",44094,924.676399131997
"14933","44094",44096,924.676399131997
"14934","44095",44095,3567.03464436033
"14935","44095",44097,3567.03464436033
"14936","44099",44099,104.626376235458
"14937","44101",44101,6956.50048827072
"14938","44102",44102,6598.39630526289
"14939","44103",44103,3388.7266397273
"14940","44104",44104,4200.62229423561
"14941","44105",44105,3742.57791594057
"14942","44106",44195,5747.23163027104
"14943","44106",44106,5747.23163027104
"14944","44107",44107,9365.54368114362
"14945","44108",44108,4611.28070865565
"14946","44109",44109,5370.81268233918
"14947","44110",44110,4342.19305078532
"14948","44111",44111,6101.32764696707
"14949","44112",44112,4609.28617261029
